game_id,vis_team,home_team,vis_score,home_score,OT,Roof,Surface,Temperature,Humidity,Wind_Speed,Vegas_Line,Vegas_Favorite,Over_Under,game_date.x,season,game_date.y,player_id,pos,player,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,designed_rush_att,comb_pass_rush_play,comb_pass_play,comb_rush_play,Team_abbrev,Opponent_abbrev,two_point_conv,total_ret_td,offensive_fumble_recovery_td,pass_yds_bonus,rush_yds_bonus,rec_yds_bonus,Total_DKP,Off_DKP,Total_FDP,Off_FDP,pass_target_yds,pass_poor_throws,pass_blitzed,pass_hurried,rush_yds_before_contact,rush_yac,rush_broken_tackles,rec_air_yds,rec_yac,rec_drops,offense,off_pct,last_300_median_DKP,last_300_median_FDP,last_600_median_DKP,last_600_median_FDP
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,GreeA.00,WR,A.J. Green,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,CIN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,1,54,83,9.55,7.3,9.55,7.3
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,BoydTy00,WR,Tyler Boyd,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,41,0,20,0,0,0,0,0,0,CIN,PIT,0,0,0,0,0,0,10.1,10.1,7.1,7.1,0,0,0,0,0,0,0,64,19,0,52,80,20.2,16.7,12.5,9.5
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,BernGi00,RB,Giovani Bernard,CIN,0,0,0,0,0,0,0,0,0,8,30,0,11,7,4,17,0,13,0,0,8,8,0,8,CIN,PIT,0,0,0,0,0,0,8.7,8.7,6.7,6.7,0,0,0,0,13,17,0,18.2,14,1,44,68,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,ThomMi04,WR,Mike Thomas,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,CIN,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,18,28,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,PeriSa00,RB,Samaje Perine,CIN,0,0,0,0,0,0,0,0,0,7,48,0,15,1,1,7,0,7,0,0,7,7,0,7,CIN,PIT,0,0,0,0,0,0,6.5,6.5,6,6,0,0,0,0,34,14,0,7,0,0,16,25,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,TateAu00,WR,Auden Tate,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,24,0,19,0,0,0,0,0,0,CIN,PIT,0,0,0,0,0,0,4.4,4.4,3.4,3.4,0,0,0,0,0,0,0,24,17,0,12,18,NA,NA,10.6,8.6
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,WillTr06,RB,Trayveon Williams,CIN,0,0,0,0,0,0,0,0,0,5,22,0,8,0,0,0,0,0,0,0,5,5,0,5,CIN,PIT,0,0,0,0,0,0,2.2,2.2,2.2,2.2,0,0,0,0,8,14,0,0,0,0,5,8,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,WillSh02,SS,Shawn Williams,CIN,0,0,0,0,0,0,0,0,0,1,39,0,39,0,0,0,0,0,0,0,1,1,0,1,CIN,PIT,0,0,0,0,0,0,3.9,3.9,3.9,3.9,0,0,0,0,39,0,0,0,0,0,0,0,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,RoetBe00,QB,Ben Roethlisberger,PIT,27,46,333,4,0,0,0,46,110.1,1,0,0,0,0,0,0,0,0,0,0,1,47,46,1,PIT,CIN,0,0,0,1,0,0,32.32,32.32,29.32,29.32,431,12,17,1,0,0,0,0,0,0,69,95,20.27,18.71,19.18,18.24
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,ConnJa00,RB,James Conner,PIT,0,0,0,0,0,0,0,0,0,13,36,0,16,2,2,12,0,8,0,0,13,13,0,13,PIT,CIN,0,0,0,0,0,0,6.8,6.8,5.8,5.8,0,0,0,0,14,22,1,3,9,0,64,88,14.1,12.6,20.55,17.55
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,JohnDi01,WR,Diontae Johnson ,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,116,1,46,0,0,0,0,0,0,PIT,CIN,0,0,0,0,0,1,26.6,26.6,20.6,20.6,0,0,0,0,0,0,0,115.5,52,1,63,86,14.1,11.1,14.1,11.1
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,EbroEr00,TE,Eric Ebron,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,38,0,24,0,0,0,0,0,0,PIT,CIN,0,0,0,0,0,0,5.8,5.8,4.8,4.8,0,0,0,0,0,0,0,40.2,16,0,62,85,11.2,9.7,11.2,9.7
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,SmitJu00,WR,JuJu Smith-Schuster,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,77,1,24,0,0,0,0,0,0,PIT,CIN,0,0,0,0,0,0,22.7,22.7,18.2,18.2,0,0,0,0,0,0,0,84.5,23,1,61,84,19.4,15.65,17.1,13
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,ClayCh01,WR,Chase Claypool ,PIT,0,0,0,0,0,0,0,0,0,2,-3,0,0,10,4,56,2,15,0,0,2,2,0,2,PIT,CIN,0,0,0,0,0,0,21.3,21.3,19.3,19.3,0,0,0,0,-3,0,1,178,27,1,44,60,15.3,11.3,15.3,11.3
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,WashJa00,WR,James Washington,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,0,16,0,0,0,0,0,0,PIT,CIN,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0,0,16,14,0,28,38,NA,NA,5.65,4.4
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,McClRa00,WR,Ray-Ray McCloud,PIT,0,0,0,0,0,0,0,0,0,1,-1,0,-1,2,2,4,0,4,0,0,1,1,0,1,PIT,CIN,0,0,0,0,0,0,2.3,2.3,1.3,1.3,0,0,0,0,-1,0,0,-7,11,0,15,21,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,SnelBe00,RB,Benny Snell Jr.,PIT,0,0,0,0,0,0,0,0,0,3,12,0,8,0,0,0,0,0,0,0,3,3,0,3,PIT,CIN,0,0,0,0,0,0,1.2,1.2,1.2,1.2,0,0,0,0,4,8,0,0,0,0,4,5,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,CartCe00,TE,Cethan Carter ,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,GentZa00,TE,Zach Gentry,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,WattDe00,FB,Derek Watt,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,NA,NA,NA,NA
202011150pit,CIN,PIT,10,36,FALSE,outdoors,grass,52,82,21,-6.5,PIT,46,44150,2020,44150,SamuJa00,RB,Jaylen Samuels,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,LockDr00,QB,Drew Lock,DEN,23,47,257,1,4,2,10,27,37.3,2,7,0,5,0,0,0,0,0,0,0,2,51,49,2,DEN,LVR,0,0,0,0,0,0,10.98,10.98,6.98,6.98,397,11,13,9,7,0,0,0,0,0,71,100,14.96,13.14,13.5,12.91
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,HamlKJ00,WR,KJ Hamler ,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,50,0,27,0,0,0,0,0,0,DEN,LVR,0,0,0,0,0,0,9,9,7,7,0,0,0,0,0,0,0,75,23,2,62,87,8.05,6.55,8.05,6.55
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,JeudJe00,WR,Jerry Jeudy ,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,68,0,26,0,0,0,0,0,0,DEN,LVR,0,0,0,0,0,0,10.8,10.8,8.8,8.8,0,0,0,0,0,0,0,135.2,4,0,61,86,19.9,15.65,19.9,15.65
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,FantNo00,TE,Noah Fant,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,18,0,9,0,0,0,0,0,0,DEN,LVR,0,0,0,0,0,0,4.8,4.8,3.3,3.3,0,0,0,0,0,0,0,28.7,12,1,60,85,9.6,7.1,9.3,7.1
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,PatrTi00,WR,Tim Patrick,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,61,0,27,0,0,0,0,0,0,DEN,LVR,0,0,0,0,0,0,10.1,10.1,8.1,8.1,0,0,0,0,0,0,0,61.2,16,0,42,59,13.6,11.5,13.6,11.5
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,GordMe00,RB,Melvin Gordon,DEN,0,0,0,0,0,0,0,0,0,11,46,0,11,2,0,0,0,0,0,0,11,11,0,11,DEN,LVR,0,0,0,0,0,0,4.6,4.6,4.6,4.6,0,0,0,0,16,30,6,0,0,2,40,56,28.8,24.8,28.8,24.8
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,HamiDa01,WR,DaeSean Hamilton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,33,1,13,1,0,0,0,0,0,DEN,LVR,0,0,0,0,0,0,12.3,12.3,9.3,9.3,0,0,0,0,0,0,0,57,1,0,31,44,2.8,2.3,3.05,2.3
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,LindPh00,RB,Phillip Lindsay,DEN,0,0,0,0,0,0,0,0,0,4,2,0,4,1,0,0,0,0,0,0,4,4,0,4,DEN,LVR,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,-1,3,1,2,0,1,21,30,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,FumaTr00,TE,Troy Fumagalli,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,8,0,0,0,0,0,0,DEN,LVR,0,0,0,0,0,0,3.2,3.2,2.2,2.2,0,0,0,0,0,0,0,26.1,1,0,12,17,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,FreeRo00,RB,Royce Freeman,DEN,0,0,0,0,0,0,0,0,0,2,11,0,9,2,2,15,0,14,0,0,2,2,0,2,DEN,LVR,0,0,0,0,0,0,4.6,4.6,3.6,3.6,0,0,0,0,6,5,0,8,7,0,10,14,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,CarrDe02,QB,Derek Carr,LVR,16,25,154,0,0,0,0,25,81.1,4,10,0,9,0,0,0,0,0,0,2,2,29,27,2,LVR,DEN,0,0,0,0,0,0,7.16,7.16,7.16,7.16,219,3,5,2,10,0,0,0,0,0,72,100,18.85,17.35,17.44,15.72
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,WallDa01,TE,Darren Waller,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,37,0,24,0,0,0,0,0,0,LVR,DEN,0,0,0,0,0,0,6.7,6.7,5.2,5.2,0,0,0,0,0,0,0,79,6,1,64,89,15.8,11.3,13.2,10.5
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,RuggHe00,WR,Henry Ruggs III,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,31,0,21,0,0,0,0,0,0,LVR,DEN,0,0,0,0,0,0,6.1,6.1,4.6,4.6,0,0,0,0,0,0,0,61.2,8,0,45,63,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,AghoNe00,WR,Nelson Agholor,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,8,0,0,0,0,0,0,LVR,DEN,0,0,0,0,0,0,1.8,1.8,1.3,1.3,0,0,0,0,0,0,0,45.2,0,1,43,60,13.5,12.4,8,6
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,JacoJo01,RB,Josh Jacobs,LVR,0,0,0,0,0,0,0,0,0,21,112,2,24,4,4,24,0,13,0,0,21,21,0,21,LVR,DEN,0,0,0,0,1,0,32.6,32.6,27.6,27.6,0,0,0,0,61,51,3,4,20,0,43,60,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,RenfHu00,WR,Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,0,25,0,0,0,0,0,0,LVR,DEN,0,0,0,0,0,0,5,5,4,4,0,0,0,0,0,0,0,7,23,0,34,47,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,BookDe00,RB,Devontae Booker,LVR,0,0,0,0,0,0,0,0,0,16,81,2,23,1,1,2,0,2,0,0,16,16,0,16,LVR,DEN,0,0,0,0,0,0,21.3,21.3,20.8,20.8,0,0,0,0,49,32,3,2,0,0,26,36,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,EdwaBr01,WR,Bryan Edwards ,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,0,16,0,0,0,0,0,0,LVR,DEN,0,0,0,0,0,0,2.6,2.6,2.1,2.1,0,0,0,0,0,0,0,15,1,0,20,28,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,JoneZa00,WR,Zay Jones ,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,LVR,DEN,0,0,0,0,0,0,1.6,1.6,1.1,1.1,0,0,0,0,0,0,0,0,6,0,8,11,7.2,5.2,4.1,3.1
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,VannNi00,TE,Nick Vannett,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,NA,NA,9,6.5
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,CoxxJe00,RB,Jeremy Cox,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,SpenDi00,WR,Diontae Spencer,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,WittJa00,TE,Jason Witten,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,51,NA,NA,8.3,5.8
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,MoreFo00,TE,Foster Moreau,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,IngoAl01,FB,Alec Ingold,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,NA,NA,NA,NA
202011150rai,DEN,LVR,12,37,FALSE,dome,grass,72,45,0,-3.5,LVR,50,44150,2020,44150,RichJa01,RB,Jalen Richard,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,NA,NA,NA,NA
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,WilsRu00,QB,Russell Wilson ,SEA,22,37,248,0,2,6,28,39,57,8,60,0,15,0,0,0,0,0,1,7,1,51,50,1,SEA,LAR,0,0,0,0,0,0,12.92,12.92,9.92,9.92,367,8,13,3,58,2,0,0,0,0,67,100,31.76,29.33,25.19,21.5
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,MetcDK00,WR,D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,28,0,19,0,0,0,0,0,0,SEA,LAR,0,0,0,0,0,0,4.8,4.8,3.8,3.8,0,0,0,0,0,0,0,77.2,4,0,64,96,21.25,17.35,16.95,14.2
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,LockTy00,WR,Tyler Lockett,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,66,0,39,0,0,0,0,0,0,SEA,LAR,0,0,0,0,0,0,11.6,11.6,9.1,9.1,0,0,0,0,0,0,0,155.7,26,0,58,87,12.8,9.8,13.55,11.6
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,OlseGr00,TE,Greg Olsen,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,33,0,22,0,0,0,0,0,0,SEA,LAR,0,0,0,0,0,0,5.3,5.3,4.3,4.3,0,0,0,0,0,0,0,39.2,8,0,48,72,3,2.5,9.2,6.9
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,MoorDa03,WR,David Moore,SEA,0,0,0,0,0,0,0,0,0,1,2,0,2,3,2,16,0,9,0,0,1,1,0,1,SEA,LAR,0,0,0,0,0,0,3.8,3.8,2.8,2.8,0,0,0,0,2,0,0,5.1,15,1,41,61,NA,NA,NA,NA
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,CollAl00,RB,Alex Collins,SEA,0,0,0,0,0,0,0,0,0,11,43,1,13,2,1,4,0,4,0,0,11,11,0,11,SEA,LAR,0,0,0,0,0,0,11.7,11.7,11.2,11.2,0,0,0,0,22,21,0,11,1,0,32,48,NA,NA,NA,NA
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,SwaiFr00,WR,Freddie Swain,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,37,0,21,0,0,0,0,0,0,SEA,LAR,0,0,0,0,0,0,6.7,6.7,5.2,5.2,0,0,0,0,0,0,0,33.2,28,0,25,37,NA,NA,NA,NA
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,DissWi00,TE,Will Dissly,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,16,0,0,0,0,0,0,SEA,LAR,0,0,0,0,0,0,2.6,2.6,2.1,2.1,0,0,0,0,0,0,0,23,15,0,24,36,NA,NA,12.8,10.8
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,DallDe00,RB,DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,0,2,8,0,5,3,2,23,0,13,0,0,2,2,0,2,SEA,LAR,0,0,0,0,0,0,5.1,5.1,4.1,4.1,0,0,0,0,3,5,0,-3,26,0,22,33,NA,NA,NA,NA
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,HomeTr00,RB,Travis Homer,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,0,12,0,0,0,0,0,0,SEA,LAR,0,0,0,0,0,0,4.9,4.9,3.4,3.4,0,0,0,0,0,0,0,0,19,0,7,10,NA,NA,NA,NA
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,HollJa03,TE,Jacob Hollister,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,SEA,LAR,0,0,0,0,0,0,1.6,1.6,1.1,1.1,0,0,0,0,0,0,0,5,1,0,6,9,NA,NA,10.4,7.4
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,GoffJa00,QB,Jared Goff,LAR,27,37,302,0,0,3,19,39,96.9,5,4,0,4,0,0,0,0,0,1,2,3,45,42,3,LAR,SEA,0,0,0,1,0,0,14.48,14.48,10.48,10.48,277,4,21,3,4,0,0,0,0,0,70,100,17.05,15.91,18.34,17.23
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,HigbTy00,TE,Tyler Higbee,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,60,0,39,0,0,0,0,0,0,LAR,SEA,0,0,0,0,0,0,9,9,7.5,7.5,0,0,0,0,0,0,0,76.2,28,1,59,84,6,4.5,22.4,15.1
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,WoodRo02,WR,Robert Woods,LAR,0,0,0,0,0,0,0,0,0,1,3,0,3,6,5,33,0,8,0,0,1,1,0,1,LAR,SEA,0,0,0,0,0,0,8.6,8.6,6.1,6.1,0,0,0,0,3,0,0,13.8,33,0,56,80,15.55,13.45,16.5,12.6
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,ReynJo00,WR,Josh Reynolds,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,94,0,21,0,0,0,0,0,0,LAR,SEA,0,0,0,0,0,0,17.4,17.4,13.4,13.4,0,0,0,0,0,0,0,101,36,1,56,80,9,6.4,8.7,6.45
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,EverGe00,TE,Gerald Everett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,27,0,16,0,0,0,0,0,0,LAR,SEA,0,0,0,0,0,0,4.7,4.7,3.7,3.7,0,0,0,0,0,0,0,23.1,10,1,43,61,NA,NA,13.55,9.8
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,KuppCo00,WR,Cooper Kupp,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,50,0,31,0,0,0,0,0,0,LAR,SEA,0,0,0,0,0,0,10,10,7.5,7.5,0,0,0,0,0,0,0,60.2,20,0,37,53,12.95,9.8,12.95,9.8
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,BrowMa03,RB,Malcolm Brown ,LAR,0,0,0,0,0,0,0,0,0,6,33,2,13,2,2,18,0,11,0,0,6,6,0,6,LAR,SEA,0,0,0,0,0,0,19.1,19.1,18.1,18.1,0,0,0,0,23,10,0,-6,24,0,29,41,NA,NA,NA,NA
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,HendDa00,RB,Darrell Henderson,LAR,0,0,0,0,0,0,0,0,0,7,28,1,16,1,1,5,0,5,0,0,7,7,0,7,LAR,SEA,0,0,0,0,0,0,10.3,10.3,9.8,9.8,0,0,0,0,18,10,0,-5,10,0,23,33,NA,NA,NA,NA
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,AkerCa00,RB,Cam Akers ,LAR,0,0,0,0,0,0,0,0,0,10,38,0,17,0,0,0,0,0,0,0,10,10,0,10,LAR,SEA,0,0,0,0,0,0,3.8,3.8,3.8,3.8,0,0,0,0,15,23,2,0,0,0,18,26,NA,NA,NA,NA
202011150ram,SEA,LAR,16,23,FALSE,dome,matrixturf,72,45,0,-3,LAR,55,44150,2020,44150,JeffVa00,WR,Van Jefferson ,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,LAR,SEA,0,0,0,0,0,0,2.5,2.5,2,2,0,0,0,0,0,0,0,14,1,0,13,19,NA,NA,NA,NA
